Customer ID,Recency,Frequency,Monetary,Cluster,Segment
15325.0,103,8,1602.01,1,Loyal Customers
15326.0,333,5,1700.52,0,Lost Customers
15327.0,52,1,208.75,1,Loyal Customers
15328.0,407,1,107.24,0,Lost Customers
15329.0,38,11,2984.33,1,Loyal Customers
15330.0,31,2,714.9599999999999,1,Loyal Customers
15331.0,499,3,767.91,0,Lost Customers
15332.0,365,6,6553.74,0,Lost Customers
15333.0,207,1,1028.56,1,Loyal Customers
15334.0,156,3,351.67,1,Loyal Customers
15335.0,53,1,173.97,1,Loyal Customers
15336.0,401,1,240.5,0,Lost Customers
15337.0,410,1,373.02,0,Lost Customers
15338.0,676,1,283.43,0,Lost Customers
15339.0,65,7,1827.84,1,Loyal Customers
15340.0,561,1,105.5,0,Lost Customers
15341.0,80,2,2402.72,1,Loyal Customers
15342.0,129,1,406.09000000000003,1,Loyal Customers
15343.0,86,1,364.5,1,Loyal Customers
15344.0,0,3,563.94,1,Loyal Customers
15345.0,45,1,393.54,1,Loyal Customers
15346.0,332,3,596.12,0,Lost Customers
15347.0,365,4,1363.6,0,Lost Customers
15348.0,71,1,158.04,1,Loyal Customers
15349.0,157,2,473.81,1,Loyal Customers
15350.0,372,2,663.25,0,Lost Customers
15351.0,11,10,3738.29,1,Loyal Customers
15352.0,548,1,114.95,0,Lost Customers
15353.0,254,7,3175.95,1,Loyal Customers
15354.0,602,3,284.4,0,Lost Customers
15355.0,28,2,277.05,1,Loyal Customers
15356.0,30,13,3464.95,1,Loyal Customers
15358.0,4,42,17050.41,1,Loyal Customers
15359.0,662,8,181.35,0,Lost Customers
15360.0,39,1,427.93,1,Loyal Customers
15361.0,361,4,689.07,0,Lost Customers
15362.0,448,2,613.08,0,Lost Customers
15363.0,372,2,1004.11,0,Lost Customers
15364.0,95,2,913.19,1,Loyal Customers
15365.0,25,13,4557.13,1,Loyal Customers
15366.0,74,7,2389.08,1,Loyal Customers
15367.0,56,11,5081.33,1,Loyal Customers
15368.0,20,2,722.74,1,Loyal Customers
15369.0,491,11,6251.26,0,Lost Customers
15370.0,40,8,3739.01,1,Loyal Customers
15371.0,661,1,59.400000000000006,0,Lost Customers
15372.0,136,8,6017.0599999999995,1,Loyal Customers
15373.0,7,17,3421.39,1,Loyal Customers
15374.0,128,2,307.32,1,Loyal Customers
15375.0,689,1,60.959999999999994,0,Lost Customers
15376.0,39,3,1233.3600000000001,1,Loyal Customers
15377.0,382,4,1211.75,0,Lost Customers
15378.0,462,2,246.5,0,Lost Customers
15379.0,168,8,4877.84,1,Loyal Customers
15380.0,8,11,3479.06,1,Loyal Customers
15381.0,213,5,1890.57,1,Loyal Customers
15382.0,14,12,13733.550000000001,1,Loyal Customers
15384.0,169,4,2027.79,1,Loyal Customers
15385.0,39,3,942.08,1,Loyal Customers
15386.0,185,1,394.14,1,Loyal Customers
15387.0,491,1,468.65,0,Lost Customers
15388.0,269,1,140.54,0,Lost Customers
15389.0,171,5,2733.8,1,Loyal Customers
15390.0,395,2,1216.66,0,Lost Customers
15391.0,583,1,289.87,0,Lost Customers
15392.0,4,7,2911.62,1,Loyal Customers
15393.0,15,5,891.34,1,Loyal Customers
15394.0,9,11,5286.8,1,Loyal Customers
15395.0,325,1,107.45,0,Lost Customers
15396.0,112,2,796.38,1,Loyal Customers
15397.0,289,1,94.0,0,Lost Customers
15398.0,15,2,1345.53,1,Loyal Customers
15399.0,0,3,815.77,1,Loyal Customers
15400.0,91,8,1302.3,1,Loyal Customers
15401.0,451,2,216.95,0,Lost Customers
15402.0,148,6,1830.54,1,Loyal Customers
15403.0,491,2,170.88,0,Lost Customers
15404.0,375,1,257.06,0,Lost Customers
15405.0,188,2,659.84,1,Loyal Customers
15406.0,30,4,975.87,1,Loyal Customers
15407.0,33,4,1056.44,1,Loyal Customers
15408.0,263,1,267.18,0,Lost Customers
15409.0,720,1,131.25,0,Lost Customers
15410.0,83,10,4685.72,1,Loyal Customers
15411.0,25,4,1358.88,1,Loyal Customers
15412.0,170,1,190.53,1,Loyal Customers
15413.0,691,5,6798.72,0,Lost Customers
15414.0,9,3,774.9000000000001,1,Loyal Customers
15415.0,312,1,572.8100000000001,0,Lost Customers
15416.0,64,7,4572.82,1,Loyal Customers
15417.0,84,1,508.8,1,Loyal Customers
15418.0,424,2,452.32,0,Lost Customers
15419.0,24,1,135.86,1,Loyal Customers
15420.0,433,6,743.0,0,Lost Customers
15421.0,58,10,3805.34,1,Loyal Customers
15422.0,322,7,1619.97,0,Lost Customers
15423.0,37,3,266.89,1,Loyal Customers
15424.0,253,3,597.78,1,Loyal Customers
15425.0,399,4,1944.57,0,Lost Customers
15426.0,18,9,2615.39,1,Loyal Customers
15427.0,32,3,1483.14,1,Loyal Customers
15428.0,14,4,762.75,1,Loyal Customers
15429.0,26,2,397.35,1,Loyal Customers
15430.0,467,2,954.75,0,Lost Customers
15431.0,502,1,153.24,0,Lost Customers
15432.0,22,2,320.76,1,Loyal Customers
15433.0,213,2,533.3,1,Loyal Customers
15434.0,7,11,2567.06,1,Loyal Customers
15435.0,21,1,149.29,1,Loyal Customers
15436.0,11,3,1122.53,1,Loyal Customers
15437.0,261,2,393.45,0,Lost Customers
15438.0,130,1,156.57999999999998,1,Loyal Customers
15439.0,404,4,1269.05,0,Lost Customers
15440.0,54,3,383.68,1,Loyal Customers
15441.0,395,3,1254.21,0,Lost Customers
15442.0,248,1,594.0,1,Loyal Customers
15443.0,1,14,5175.93,1,Loyal Customers
15444.0,8,2,1418.26,1,Loyal Customers
15445.0,263,2,284.5,0,Lost Customers
15446.0,376,3,406.95,0,Lost Customers
15447.0,330,5,492.88,0,Lost Customers
15448.0,312,2,788.8100000000001,0,Lost Customers
15449.0,25,3,974.52,1,Loyal Customers
15450.0,29,1,429.84,1,Loyal Customers
15451.0,433,2,233.21,0,Lost Customers
15452.0,29,6,1799.1100000000001,1,Loyal Customers
15453.0,1,7,1388.37,1,Loyal Customers
15454.0,361,2,307.69,0,Lost Customers
15455.0,597,1,38.25,0,Lost Customers
15456.0,282,10,2119.27,0,Lost Customers
15457.0,261,1,237.07,0,Lost Customers
15458.0,24,2,370.44,1,Loyal Customers
15459.0,416,2,202.83,0,Lost Customers
15460.0,353,1,216.76,0,Lost Customers
15461.0,460,2,429.7,0,Lost Customers
15462.0,93,4,737.05,1,Loyal Customers
15463.0,28,1,126.14,1,Loyal Customers
15464.0,337,1,1048.85,0,Lost Customers
15465.0,19,32,12655.65,1,Loyal Customers
15466.0,84,4,1571.01,1,Loyal Customers
15467.0,8,3,524.88,1,Loyal Customers
15468.0,50,3,1430.48,1,Loyal Customers
15469.0,49,3,874.25,1,Loyal Customers
15470.0,575,1,63.419999999999995,0,Lost Customers
15471.0,1,3,1316.56,1,Loyal Customers
15472.0,112,1,371.56,1,Loyal Customers
15473.0,13,8,2046.0,1,Loyal Customers
15474.0,595,1,163.1,0,Lost Customers
15475.0,76,1,454.11,1,Loyal Customers
15476.0,379,4,2209.98,0,Lost Customers
15477.0,649,1,368.4,0,Lost Customers
15478.0,39,3,2024.98,1,Loyal Customers
15479.0,732,1,147.4,0,Lost Customers
15480.0,115,5,6279.0,1,Loyal Customers
15481.0,400,1,1993.34,0,Lost Customers
15482.0,15,19,14592.56,1,Loyal Customers
15483.0,160,10,862.2,1,Loyal Customers
15484.0,0,6,4656.0,1,Loyal Customers
15485.0,29,7,5771.51,1,Loyal Customers
15486.0,526,1,102.0,0,Lost Customers
15487.0,679,1,231.32,0,Lost Customers
15488.0,92,5,431.92,1,Loyal Customers
15489.0,22,8,2419.61,1,Loyal Customers
15490.0,429,1,217.6,0,Lost Customers
15491.0,94,6,3100.09,1,Loyal Customers
15492.0,27,2,659.46,1,Loyal Customers
15493.0,32,9,4314.9800000000005,1,Loyal Customers
15494.0,20,5,3780.05,1,Loyal Customers
15495.0,378,1,246.5,0,Lost Customers
15496.0,630,1,146.14,0,Lost Customers
15497.0,17,9,8657.39,1,Loyal Customers
15498.0,2,44,26039.58,1,Loyal Customers
15499.0,723,1,161.6,0,Lost Customers
15500.0,7,4,1131.56,1,Loyal Customers
15501.0,404,2,402.5,0,Lost Customers
15502.0,15,14,13993.47,1,Loyal Customers
15503.0,362,2,267.15,0,Lost Customers
15504.0,80,4,423.85,1,Loyal Customers
15505.0,52,5,3610.96,1,Loyal Customers
15506.0,22,6,2040.03,1,Loyal Customers
15507.0,171,1,492.36,1,Loyal Customers
15508.0,188,6,1000.27,1,Loyal Customers
15509.0,379,1,166.51,0,Lost Customers
15510.0,330,1,250.0,0,Lost Customers
15511.0,11,5,909.23,1,Loyal Customers
15512.0,155,4,331.58,1,Loyal Customers
15513.0,32,35,27750.55,1,Loyal Customers
15514.0,11,18,6598.55,1,Loyal Customers
15515.0,386,1,171.81,0,Lost Customers
15516.0,44,3,62.43,1,Loyal Customers
15517.0,232,1,267.03,1,Loyal Customers
15518.0,63,15,4218.94,1,Loyal Customers
15519.0,382,2,344.61,0,Lost Customers
15520.0,1,1,343.5,1,Loyal Customers
15521.0,39,16,7106.69,1,Loyal Customers
15522.0,32,2,398.84,1,Loyal Customers
15523.0,83,16,17359.99,1,Loyal Customers
15524.0,24,2,591.4,1,Loyal Customers
15525.0,1,4,1295.7,1,Loyal Customers
15526.0,32,2,148.44,1,Loyal Customers
15527.0,18,23,5575.64,1,Loyal Customers
15528.0,253,1,229.33,0,Lost Customers
15529.0,22,12,5111.95,1,Loyal Customers
15530.0,21,5,1813.72,1,Loyal Customers
15531.0,7,2,2007.44,1,Loyal Customers
15532.0,24,10,3771.9,1,Loyal Customers
15533.0,18,3,807.57,1,Loyal Customers
15534.0,725,1,162.25,0,Lost Customers
15535.0,172,6,1087.82,1,Loyal Customers
15536.0,408,1,259.09,0,Lost Customers
15537.0,162,1,110.92,1,Loyal Customers
15538.0,537,6,3358.4,0,Lost Customers
15539.0,6,1,538.46,1,Loyal Customers
15540.0,10,2,460.68,1,Loyal Customers
15541.0,113,1,85.13000000000001,1,Loyal Customers
15542.0,511,3,918.45,0,Lost Customers
15543.0,287,2,242.84,0,Lost Customers
15544.0,8,20,8162.43,1,Loyal Customers
15545.0,53,2,428.05,1,Loyal Customers
15546.0,606,2,1079.1000000000001,0,Lost Customers
15547.0,6,26,10154.39,1,Loyal Customers
15548.0,595,1,158.09,0,Lost Customers
15549.0,76,8,2345.96,1,Loyal Customers
15550.0,3,12,2218.8,1,Loyal Customers
15551.0,36,7,1710.08,1,Loyal Customers
15552.0,216,2,252.52,1,Loyal Customers
15553.0,59,1,437.23,1,Loyal Customers
15554.0,277,1,217.2,0,Lost Customers
15555.0,11,36,12112.35,1,Loyal Customers
15556.0,23,1,279.77,1,Loyal Customers
15557.0,28,1,473.65000000000003,1,Loyal Customers
15558.0,638,1,214.13,0,Lost Customers
15559.0,567,1,1109.4,0,Lost Customers
15560.0,397,2,153.52,0,Lost Customers
15561.0,11,8,1934.3899999999999,1,Loyal Customers
15562.0,351,3,673.3800000000001,0,Lost Customers
15563.0,21,7,2867.0,1,Loyal Customers
15564.0,462,2,70.74000000000001,0,Lost Customers
15565.0,49,2,173.16000000000003,1,Loyal Customers
15566.0,392,2,227.87,0,Lost Customers
15567.0,18,1,186.01,1,Loyal Customers
15568.0,2,3,758.29,1,Loyal Customers
15569.0,103,10,3586.35,1,Loyal Customers
15570.0,6,25,9311.04,1,Loyal Customers
15571.0,11,14,4051.63,1,Loyal Customers
15572.0,4,10,4068.67,1,Loyal Customers
15573.0,31,5,1207.18,1,Loyal Customers
15574.0,177,6,1518.7,1,Loyal Customers
15575.0,619,1,30.1,0,Lost Customers
15576.0,37,1,940.67,1,Loyal Customers
15577.0,150,5,397.98,1,Loyal Customers
15578.0,161,1,127.1,1,Loyal Customers
15579.0,68,5,1302.5,1,Loyal Customers
15580.0,376,8,1381.19,0,Lost Customers
15581.0,120,38,7794.59,1,Loyal Customers
15582.0,24,3,682.9100000000001,1,Loyal Customers
15583.0,375,1,107.86,0,Lost Customers
15584.0,23,6,1277.5,1,Loyal Customers
15585.0,176,1,455.3,1,Loyal Customers
15586.0,592,3,1139.1000000000001,0,Lost Customers
15587.0,49,7,1522.08,1,Loyal Customers
15588.0,677,1,579.6,0,Lost Customers
15589.0,255,3,478.53,1,Loyal Customers
15590.0,381,5,1496.6,0,Lost Customers
15591.0,582,3,217.9,0,Lost Customers
15592.0,46,1,388.58,1,Loyal Customers
15593.0,70,1,199.8,1,Loyal Customers
15594.0,15,5,1771.78,1,Loyal Customers
15595.0,487,1,357.59999999999997,0,Lost Customers
15596.0,100,9,3130.04,1,Loyal Customers
15597.0,34,2,563.37,1,Loyal Customers
15598.0,52,2,548.02,1,Loyal Customers
15599.0,26,3,1250.06,1,Loyal Customers
15600.0,427,4,1199.31,0,Lost Customers
15601.0,10,30,14960.12,1,Loyal Customers
15602.0,7,16,3230.51,1,Loyal Customers
15603.0,78,2,88.48,1,Loyal Customers
15604.0,51,1,216.39000000000001,1,Loyal Customers
15605.0,35,9,1936.8,1,Loyal Customers
15606.0,60,17,5230.99,1,Loyal Customers
15607.0,336,9,1708.97,0,Lost Customers
15608.0,27,5,1785.98,1,Loyal Customers
15609.0,183,1,298.48,1,Loyal Customers
15610.0,51,1,112.46000000000001,1,Loyal Customers
15611.0,9,26,2997.28,1,Loyal Customers
15612.0,35,2,195.15,1,Loyal Customers
15613.0,609,1,433.71999999999997,0,Lost Customers
15614.0,437,4,3147.36,0,Lost Customers
15615.0,9,47,21373.97,1,Loyal Customers
15616.0,437,1,317.11,0,Lost Customers
15617.0,395,3,828.5500000000001,0,Lost Customers
15618.0,32,4,776.851,1,Loyal Customers
15619.0,10,1,336.4,1,Loyal Customers
15620.0,56,4,1942.36,1,Loyal Customers
15621.0,3,4,1293.03,1,Loyal Customers
15622.0,42,17,7852.610000000001,1,Loyal Customers
15623.0,140,8,2437.05,1,Loyal Customers
15624.0,116,4,588.13,1,Loyal Customers
15625.0,103,9,3236.4,1,Loyal Customers
15626.0,74,3,1067.52,1,Loyal Customers
15627.0,456,2,566.9,0,Lost Customers
15628.0,4,17,5652.26,1,Loyal Customers
15629.0,449,4,2240.9,0,Lost Customers
15630.0,44,3,1481.4,1,Loyal Customers
15631.0,641,1,596.67,0,Lost Customers
15632.0,15,8,3285.31,1,Loyal Customers
15633.0,508,13,4352.46,0,Lost Customers
15634.0,16,2,554.65,1,Loyal Customers
15635.0,395,1,100.35,0,Lost Customers
15636.0,89,4,1444.58,1,Loyal Customers
15637.0,52,5,797.59,1,Loyal Customers
15638.0,378,6,2265.2,0,Lost Customers
15639.0,133,3,1065.08,1,Loyal Customers
15640.0,3,29,23957.58,1,Loyal Customers
15641.0,104,12,5345.55,1,Loyal Customers
15642.0,729,1,105.78,0,Lost Customers
15643.0,191,3,664.0,1,Loyal Customers
15644.0,165,4,813.0,1,Loyal Customers
15645.0,18,3,1055.17,1,Loyal Customers
15646.0,157,5,974.61,1,Loyal Customers
15647.0,414,1,169.0,0,Lost Customers
15648.0,203,2,657.35,1,Loyal Customers
15649.0,335,4,2170.35,0,Lost Customers
15650.0,521,2,553.88,0,Lost Customers
15651.0,36,5,1259.06,1,Loyal Customers
15652.0,90,5,1420.34,1,Loyal Customers
15653.0,92,2,877.44,1,Loyal Customers
15654.0,8,2,922.53,1,Loyal Customers
15655.0,242,1,560.6700000000001,1,Loyal Customers
15656.0,44,4,748.5,1,Loyal Customers
15657.0,22,1,30.0,1,Loyal Customers
15658.0,189,8,2423.4700000000003,1,Loyal Customers
15659.0,43,3,532.49,1,Loyal Customers
15660.0,24,15,2812.9900000000002,1,Loyal Customers
15661.0,316,8,1215.95,0,Lost Customers
15662.0,660,2,283.73,0,Lost Customers
15663.0,105,1,138.14,1,Loyal Customers
15664.0,50,4,1254.03,1,Loyal Customers
15665.0,167,5,4015.12,1,Loyal Customers
15666.0,471,2,632.94,0,Lost Customers
15667.0,39,1,301.32000000000005,1,Loyal Customers
15668.0,217,1,76.32000000000001,1,Loyal Customers
15669.0,39,4,684.34,1,Loyal Customers
15670.0,296,2,325.2,0,Lost Customers
15671.0,18,7,2657.13,1,Loyal Customers
15672.0,724,1,45.300000000000004,0,Lost Customers
15673.0,87,9,6414.79,1,Loyal Customers
15674.0,72,13,6948.2300000000005,1,Loyal Customers
15675.0,80,4,542.04,1,Loyal Customers
15676.0,18,3,3435.76,1,Loyal Customers
15677.0,48,3,1305.6299999999999,1,Loyal Customers
15678.0,52,3,1893.89,1,Loyal Customers
15679.0,23,4,781.28,1,Loyal Customers
15680.0,8,10,4507.58,1,Loyal Customers
15681.0,24,14,2989.7000000000003,1,Loyal Customers
15682.0,598,2,318.24,0,Lost Customers
15683.0,116,2,524.54,1,Loyal Customers
15684.0,546,3,173.95,0,Lost Customers
15685.0,449,1,55.980000000000004,0,Lost Customers
15686.0,419,1,90.0,0,Lost Customers
15687.0,8,9,2993.1,1,Loyal Customers
15688.0,418,1,190.57,0,Lost Customers
15689.0,119,3,521.03,1,Loyal Customers
15690.0,3,2,239.76,1,Loyal Customers
15691.0,251,4,571.3,1,Loyal Customers
15692.0,27,1,191.04,1,Loyal Customers
15693.0,658,1,37.5,0,Lost Customers
15694.0,0,24,10810.81,1,Loyal Customers
15695.0,266,4,1131.04,0,Lost Customers
15696.0,32,13,3906.57,1,Loyal Customers
15697.0,689,1,246.75,0,Lost Customers
15698.0,623,1,46.2,0,Lost Customers
15699.0,17,1,309.65,1,Loyal Customers
15700.0,171,2,696.68,1,Loyal Customers
15701.0,1,4,1542.14,1,Loyal Customers
15702.0,475,2,140.39,0,Lost Customers
15703.0,264,1,211.5,0,Lost Customers
15704.0,139,6,3817.96,1,Loyal Customers
15705.0,200,1,143.1,1,Loyal Customers
15706.0,63,4,1060.56,1,Loyal Customers
15707.0,34,4,945.58,1,Loyal Customers
15708.0,40,9,4378.72,1,Loyal Customers
15709.0,283,2,327.85,0,Lost Customers
15710.0,416,1,898.87,0,Lost Customers
15711.0,556,2,420.25,0,Lost Customers
15712.0,8,12,3472.41,1,Loyal Customers
15713.0,142,4,1010.79,1,Loyal Customers
15714.0,11,5,784.8100000000001,1,Loyal Customers
15715.0,555,5,658.02,0,Lost Customers
15716.0,145,11,3056.81,1,Loyal Customers
15717.0,233,5,607.0,1,Loyal Customers
15718.0,539,1,293.79,0,Lost Customers
15719.0,32,31,10223.06,1,Loyal Customers
15720.0,23,2,741.92,1,Loyal Customers
15721.0,11,1,507.08000000000004,1,Loyal Customers
15722.0,35,11,5258.1,1,Loyal Customers
15723.0,364,4,947.65,0,Lost Customers
15724.0,200,3,310.85,1,Loyal Customers
15725.0,14,1,415.25,1,Loyal Customers
15726.0,389,1,321.91,0,Lost Customers
15727.0,16,15,9445.51,1,Loyal Customers
15728.0,379,2,544.6,0,Lost Customers
15729.0,212,3,192.55,1,Loyal Customers
15730.0,65,5,1726.58,1,Loyal Customers
15731.0,553,1,125.3,0,Lost Customers
15732.0,211,10,1682.07,1,Loyal Customers
15733.0,282,1,162.3,0,Lost Customers
15734.0,114,4,2263.3,1,Loyal Customers
15735.0,420,1,327.68,0,Lost Customers
15736.0,434,2,1815.72,0,Lost Customers
15737.0,14,8,1205.1200000000001,1,Loyal Customers
15738.0,18,41,13372.97,1,Loyal Customers
15739.0,65,1,449.12,1,Loyal Customers
15740.0,48,1,154.88,1,Loyal Customers
15741.0,457,2,208.62,0,Lost Customers
15742.0,618,1,156.87,0,Lost Customers
15743.0,15,4,784.46,1,Loyal Customers
15744.0,77,1,34.8,1,Loyal Customers
15745.0,18,4,1094.5900000000001,1,Loyal Customers
15746.0,133,1,196.88,1,Loyal Customers
15747.0,12,9,2562.61,1,Loyal Customers
15748.0,39,3,614.76,1,Loyal Customers
15749.0,234,3,44534.3,1,Loyal Customers
15750.0,2,18,6797.191,1,Loyal Customers
15751.0,460,11,1380.44,0,Lost Customers
15752.0,39,9,4207.54,1,Loyal Customers
15753.0,304,1,79.2,0,Lost Customers
15754.0,50,9,3037.61,1,Loyal Customers
15755.0,9,17,5993.12,1,Loyal Customers
15756.0,60,4,532.96,1,Loyal Customers
15757.0,65,6,2940.36,1,Loyal Customers
15758.0,24,1,205.25,1,Loyal Customers
15759.0,217,7,830.9300000000001,1,Loyal Customers
15760.0,630,2,13916.34,0,Lost Customers
15761.0,442,1,143.05,0,Lost Customers
15762.0,64,2,583.75,1,Loyal Customers
15763.0,31,2,1086.92,1,Loyal Customers
15764.0,87,8,4503.08,1,Loyal Customers
15765.0,666,1,370.63,0,Lost Customers
15766.0,63,3,831.0600000000001,1,Loyal Customers
15768.0,115,34,15601.09,1,Loyal Customers
15769.0,6,46,88704.32,2,Champions
15770.0,612,1,321.45,0,Lost Customers
15771.0,603,3,1006.54,0,Lost Customers
15772.0,417,1,280.88,0,Lost Customers
15773.0,5,2,774.52,1,Loyal Customers
15774.0,68,6,1329.94,1,Loyal Customers
15775.0,244,2,150.5,1,Loyal Customers
15776.0,132,1,241.62,1,Loyal Customers
15777.0,240,7,1762.6100000000001,1,Loyal Customers
15778.0,430,1,307.95000000000005,0,Lost Customers
15779.0,462,2,124.08000000000001,0,Lost Customers
15780.0,183,3,475.28000000000003,1,Loyal Customers
15781.0,24,3,345.46000000000004,1,Loyal Customers
15782.0,9,4,4014.1,1,Loyal Customers
15783.0,10,1,246.3,1,Loyal Customers
15784.0,467,2,848.33,0,Lost Customers
15785.0,32,16,5969.93,1,Loyal Customers
15786.0,45,5,8514.82,1,Loyal Customers
15787.0,25,3,948.05,1,Loyal Customers
15788.0,508,1,221.83,0,Lost Customers
15789.0,357,6,1962.01,0,Lost Customers
15790.0,9,1,220.85,1,Loyal Customers
15791.0,43,5,3608.34,1,Loyal Customers
15792.0,399,2,933.84,0,Lost Customers
15793.0,14,8,2399.57,1,Loyal Customers
15794.0,735,2,777.0,0,Lost Customers
15795.0,149,8,1979.8700000000001,1,Loyal Customers
15796.0,0,17,5175.83,1,Loyal Customers
15797.0,112,6,2821.08,1,Loyal Customers
15798.0,492,3,1535.37,0,Lost Customers
15799.0,75,4,1424.29,1,Loyal Customers
15800.0,106,7,1242.58,1,Loyal Customers
15801.0,45,3,1063.95,1,Loyal Customers
15802.0,142,1,451.42,1,Loyal Customers
15803.0,50,4,1929.66,1,Loyal Customers
15804.0,0,13,4206.39,1,Loyal Customers
15805.0,22,30,10189.23,1,Loyal Customers
15806.0,45,3,784.58,1,Loyal Customers
15807.0,49,5,1817.52,1,Loyal Customers
15808.0,305,21,18409.93,1,Loyal Customers
15809.0,35,7,1274.44,1,Loyal Customers
15810.0,78,8,2999.04,1,Loyal Customers
15811.0,21,7,3890.52,1,Loyal Customers
15812.0,106,12,5201.47,1,Loyal Customers
15813.0,207,2,1303.9099999999999,1,Loyal Customers
15814.0,16,6,2634.44,1,Loyal Customers
15815.0,63,5,2100.6,1,Loyal Customers
15816.0,541,2,144.15,0,Lost Customers
15817.0,420,3,2766.4,0,Lost Customers
15818.0,587,1,340.5,0,Lost Customers
15819.0,48,10,3934.79,1,Loyal Customers
15820.0,319,1,206.98,0,Lost Customers
15821.0,43,2,570.96,1,Loyal Customers
15822.0,2,6,1840.06,1,Loyal Customers
15823.0,371,3,3897.17,0,Lost Customers
15824.0,452,2,890.94,0,Lost Customers
15825.0,171,1,532.94,1,Loyal Customers
15826.0,55,4,2598.28,1,Loyal Customers
15827.0,72,28,3794.07,1,Loyal Customers
15828.0,374,1,1108.82,0,Lost Customers
15829.0,98,2,636.14,1,Loyal Customers
15830.0,37,1,576.0,1,Loyal Customers
15831.0,57,3,801.76,1,Loyal Customers
15832.0,253,1,836.79,0,Lost Customers
15833.0,737,1,80.4,0,Lost Customers
15834.0,69,7,3772.99,1,Loyal Customers
15835.0,43,4,954.09,1,Loyal Customers
15836.0,49,1,137.37,1,Loyal Customers
15837.0,64,2,777.01,1,Loyal Customers
15838.0,10,34,74163.0,1,Loyal Customers
15839.0,32,3,1048.49,1,Loyal Customers
15840.0,58,2,355.56,1,Loyal Customers
15841.0,72,9,2742.41,1,Loyal Customers
15842.0,392,2,548.8000000000001,0,Lost Customers
15843.0,303,1,118.95,0,Lost Customers
15844.0,45,1,130.73999999999998,1,Loyal Customers
15845.0,17,11,4426.28,1,Loyal Customers
15846.0,384,1,107.01,0,Lost Customers
15847.0,37,5,822.57,1,Loyal Customers
15848.0,621,1,139.94,0,Lost Customers
15850.0,18,6,1058.72,1,Loyal Customers
15851.0,526,1,109.73,0,Lost Customers
15852.0,186,3,257.26,1,Loyal Customers
15853.0,51,1,110.8,1,Loyal Customers
15854.0,3,21,5583.81,1,Loyal Customers
15855.0,136,6,1052.72,1,Loyal Customers
15856.0,3,52,34220.340000000004,1,Loyal Customers
15857.0,18,2,570.48,1,Loyal Customers
15858.0,15,13,3960.37,1,Loyal Customers
15859.0,431,1,438.46,0,Lost Customers
15860.0,40,17,2505.21,1,Loyal Customers
15861.0,11,12,4401.79,1,Loyal Customers
15862.0,7,13,2928.29,1,Loyal Customers
15863.0,25,5,358.7,1,Loyal Customers
15864.0,21,7,2180.76,1,Loyal Customers
15865.0,40,5,2248.92,1,Loyal Customers
15866.0,100,1,230.53,1,Loyal Customers
15867.0,4,31,9063.95,1,Loyal Customers
15868.0,582,1,94.53,0,Lost Customers
15869.0,276,3,323.65999999999997,0,Lost Customers
15870.0,32,4,862.61,1,Loyal Customers
15871.0,436,1,33.099999999999994,0,Lost Customers
15872.0,14,4,795.68,1,Loyal Customers
15873.0,499,4,313.91999999999996,0,Lost Customers
15874.0,63,21,11284.76,1,Loyal Customers
15875.0,645,1,111.72,0,Lost Customers
15876.0,408,2,1449.14,0,Lost Customers
15877.0,1,2,493.28,1,Loyal Customers
15878.0,561,2,330.77,0,Lost Customers
15879.0,403,4,1157.3,0,Lost Customers
15880.0,368,1,686.56,0,Lost Customers
15881.0,311,5,501.39,0,Lost Customers
15882.0,198,8,1495.98,1,Loyal Customers
15883.0,1,2,396.48,1,Loyal Customers
15884.0,431,2,249.70000000000002,0,Lost Customers
15885.0,92,15,1951.82,1,Loyal Customers
15886.0,59,4,1052.8700000000001,1,Loyal Customers
15887.0,406,3,1027.15,0,Lost Customers
15888.0,80,3,429.16,1,Loyal Customers
15889.0,156,8,1806.28,1,Loyal Customers
15890.0,394,5,535.65,0,Lost Customers
15891.0,226,1,524.52,1,Loyal Customers
15892.0,668,1,128.2,0,Lost Customers
15893.0,481,1,305.28000000000003,0,Lost Customers
15894.0,252,2,420.29,1,Loyal Customers
15895.0,149,1,179.17,1,Loyal Customers
15897.0,193,2,222.05,1,Loyal Customers
15898.0,0,25,5596.31,1,Loyal Customers
15899.0,368,1,112.5,0,Lost Customers
15900.0,23,4,900.4,1,Loyal Customers
15901.0,16,7,703.22,1,Loyal Customers
15902.0,379,1,145.01,0,Lost Customers
15903.0,9,12,8939.84,1,Loyal Customers
15904.0,7,1,164.68,1,Loyal Customers
15905.0,542,1,114.69,0,Lost Customers
15906.0,19,10,2555.64,1,Loyal Customers
15907.0,3,3,967.45,1,Loyal Customers
15908.0,490,2,764.57,0,Lost Customers
15909.0,173,1,191.94,1,Loyal Customers
15910.0,0,15,2681.8,1,Loyal Customers
15911.0,623,8,1702.34,0,Lost Customers
15912.0,177,9,1074.7,1,Loyal Customers
15913.0,533,1,6.300000000000001,0,Lost Customers
15914.0,377,2,205.99,0,Lost Customers
15915.0,401,1,429.21,0,Lost Customers
15916.0,15,13,3427.17,1,Loyal Customers
15917.0,247,5,560.63,1,Loyal Customers
15918.0,190,3,582.88,1,Loyal Customers
15919.0,19,2,910.61,1,Loyal Customers
15920.0,153,9,571.64,1,Loyal Customers
15921.0,172,4,802.11,1,Loyal Customers
15922.0,372,1,739.0,0,Lost Customers
15923.0,372,1,254.16,0,Lost Customers
